filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
"IMG-20191030-WA0001.jpg,115014,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":309,""""y"""":169,""""width"""":205,""""height"""":406}"",""{""""clothe"""":""""dress""""}"""
"IMG-20191006-WA0002.jpg,199575,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":420,""""y"""":1104,""""width"""":317,""""height"""":426}"",""{""""clothe"""":""""skirt""""}"""
"IMG-20191006-WA0002.jpg,199575,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":435,""""y"""":869,""""width"""":279,""""height"""":294}"",""{""""clothe"""":""""shirt""""}"""
"F341AE56-14EC-4A8A-9DD3-344090B6C91D.jpeg,544459,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":1885,""""y"""":1357,""""width"""":1129,""""height"""":806}"",""{""""clothe"""":""""dress""""}"""
"F5EC4625-C68E-49A7-A9B5-DB35B7B3AEA8.jpeg,660149,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":1596,""""y"""":1351,""""width"""":1535,""""height"""":595}"",""{""""clothe"""":""""dress""""}"""
"264F3F9F-EB2D-4B36-9BBB-3C2279BCE691.jpeg,756738,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":1262,""""y"""":1357,""""width"""":929,""""height"""":617}"",""{""""clothe"""":""""dress""""}"""
"IMG-20190728-WA0006.jpg,250413,""{}"",4,0,""{""""name"""":""""rect"""",""""x"""":190,""""y"""":397,""""width"""":382,""""height"""":609}"",""{""""clothe"""":""""dress""""}"""
"IMG-20190728-WA0006.jpg,250413,""{}"",4,1,""{""""name"""":""""rect"""",""""x"""":567,""""y"""":393,""""width"""":397,""""height"""":611}"",""{""""clothe"""":""""dress""""}"""
"IMG-20190728-WA0006.jpg,250413,""{}"",4,2,""{""""name"""":""""rect"""",""""x"""":1134,""""y"""":404,""""width"""":263,""""height"""":695}"",""{""""clothe"""":""""dress""""}"""
"IMG-20190728-WA0006.jpg,250413,""{}"",4,3,""{""""name"""":""""rect"""",""""x"""":975,""""y"""":516,""""width"""":225,""""height"""":521}"",""{""""clothe"""":""""skirt""""}"""
"IMG-20190728-WA0011.jpg,137842,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":1062,""""y"""":338,""""width"""":322,""""height"""":847}"",""{""""clothe"""":""""dress""""}"""
"IMG-20190728-WA0011.jpg,137842,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":600,""""y"""":298,""""width"""":316,""""height"""":900}"",""{""""clothe"""":""""dress""""}"""
"IMG-20190712-WA0000.jpg,288033,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":237,""""y"""":502,""""width"""":315,""""height"""":823}"",""{""""clothe"""":""""dress""""}"""
"IMG-20190712-WA0000.jpg,288033,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":489,""""y"""":586,""""width"""":385,""""height"""":812}"",""{""""clothe"""":""""dress""""}"""
"IMG-20190712-WA0002.jpg,152151,""{}"",3,0,""{""""name"""":""""rect"""",""""x"""":532,""""y"""":559,""""width"""":312,""""height"""":682}"",""{""""clothe"""":""""dress""""}"""
"IMG-20190712-WA0002.jpg,152151,""{}"",3,1,""{""""name"""":""""rect"""",""""x"""":203,""""y"""":821,""""width"""":332,""""height"""":615}"",""{""""clothe"""":""""pant""""}"""
"IMG-20190712-WA0002.jpg,152151,""{}"",3,2,""{""""name"""":""""rect"""",""""x"""":156,""""y"""":1406,""""width"""":374,""""height"""":165}"",""{""""clothe"""":""""shoes""""}"""
"IMG-f37c36601fa76c2e18ca2b7c8682c807-V.jpg,243704,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":297,""""y"""":482,""""width"""":309,""""height"""":358}"",""{""""clothe"""":""""shirt""""}"""
"IMG-f37c36601fa76c2e18ca2b7c8682c807-V.jpg,243704,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":699,""""y"""":309,""""width"""":226,""""height"""":351}"",""{""""clothe"""":""""shirt""""}"""
"IMG-20181019-WA0002.jpg,550274,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":700,""""y"""":402,""""width"""":282,""""height"""":435}"",""{""""clothe"""":""""coat""""}"""
"IMG-af0ca5f9f402cc10e195433ec7158337-V.jpg,92493,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":184,""""y"""":443,""""width"""":341,""""height"""":201}"",""{""""clothe"""":""""skirt""""}"""
"IMG-e590ed862ec36445f6b2469487bef915-V.jpg,82002,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":198,""""y"""":313,""""width"""":195,""""height"""":167}"",""{""""clothe"""":""""skirt""""}"""
"IMG-20180327-WA0125.jpg,262994,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":485,""""y"""":729,""""width"""":515,""""height"""":679}"",""{""""clothe"""":""""pull""""}"""
"IMG-20180327-WA0039.jpg,293813,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":247,""""y"""":1382,""""width"""":256,""""height"""":215}"",""{""""clothe"""":""""shoes""""}"""
"IMG-20180327-WA0039.jpg,293813,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":326,""""y"""":1156,""""width"""":247,""""height"""":432}"",""{""""clothe"""":""""pant""""}"""
"IMG-20180203-WA0025.jpg,162481,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":403,""""y"""":800,""""width"""":391,""""height"""":526}"",""{""""clothe"""":""""shirt""""}"""
"IMG-20180201-WA0017.jpg,367882,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":885,""""y"""":733,""""width"""":177,""""height"""":203}"",""{""""clothe"""":""""shirt""""}"""
"IMG-20180201-WA0017.jpg,367882,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":896,""""y"""":636,""""width"""":148,""""height"""":97}"",""{""""clothe"""":""""hat""""}"""
"IMG-66adcacb94a1df903e3b59e71bcdc868-V.jpg,46192,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":440,""""y"""":277,""""width"""":122,""""height"""":190}"",""{""""clothe"""":""""skirt""""}"""
"IMG-66adcacb94a1df903e3b59e71bcdc868-V.jpg,46192,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":436,""""y"""":179,""""width"""":149,""""height"""":153}"",""{""""clothe"""":""""shirt""""}"""
"image-0-02-04-469bcfa1aed6d3454376c3baf6c9b33dfe0703b5917455e28c7fb6767b31aedb-V.jpg,36067,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":264,""""y"""":188,""""width"""":219,""""height"""":303}"",""{""""clothe"""":""""shirt""""}"""
"image-0-02-05-2601dcc1052868e14fb2b16840f1350b89bfe0b4fdfbbcc111769a888ca2ae81-V.jpg,101993,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":118,""""y"""":381,""""width"""":769,""""height"""":783}"",""{""""clothe"""":""""shirt""""}"""
"image-0-02-04-c9319c361254545328f494ca87ccffdc8f04db8751d899904672d1385a333e37-V.jpg,102475,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":131,""""y"""":333,""""width"""":602,""""height"""":683}"",""{""""clothe"""":""""shirt""""}"""
"IMG-20170723-WA0123.jpg,211373,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":79,""""y"""":635,""""width"""":500,""""height"""":529}"",""{""""clothe"""":""""shirt""""}"""
"IMG-20170723-WA0123.jpg,211373,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":653,""""y"""":650,""""width"""":497,""""height"""":503}"",""{""""clothe"""":""""shirt""""}"""
"IMG-20170723-WA0107.jpg,257351,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":344,""""y"""":603,""""width"""":306,""""height"""":482}"",""{""""clothe"""":""""dress""""}"""
"IMG-20170723-WA0113.jpg,202080,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":315,""""y"""":715,""""width"""":382,""""height"""":750}"",""{""""clothe"""":""""dress""""}"""
"IMG-20170723-WA0102.jpg,419782,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":344,""""y"""":588,""""width"""":303,""""height"""":526}"",""{""""clothe"""":""""dress""""}"""
"IMG-20170723-WA0102.jpg,419782,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":600,""""y"""":556,""""width"""":259,""""height"""":718}"",""{""""clothe"""":""""dress""""}"""
"IMG-20170723-WA0046.jpg,396730,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":671,""""y"""":424,""""width"""":241,""""height"""":441}"",""{""""clothe"""":""""dress""""}"""
"IMG-20170723-WA0046.jpg,396730,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":456,""""y"""":391,""""width"""":268,""""height"""":515}"",""{""""clothe"""":""""dress""""}"""
"IMG-20160925-WA0004.jpg,194666,""{}"",1,0,""{""""name"""":""""rect"""",""""x"""":238,""""y"""":486,""""width"""":403,""""height"""":536}"",""{""""clothe"""":""""shirt""""}"""
"image-65bba258cae6e49b144bf764b0f3e6869b75b7e79f0d4219984e7b1d6fcab2fa-V.jpg,128819,""{}"",3,0,""{""""name"""":""""rect"""",""""x"""":160,""""y"""":696,""""width"""":144,""""height"""":273}"",""{""""clothe"""":""""pant""""}"""
"image-65bba258cae6e49b144bf764b0f3e6869b75b7e79f0d4219984e7b1d6fcab2fa-V.jpg,128819,""{}"",3,1,""{""""name"""":""""rect"""",""""x"""":280,""""y"""":645,""""width"""":191,""""height"""":339}"",""{""""clothe"""":""""pant""""}"""
"image-65bba258cae6e49b144bf764b0f3e6869b75b7e79f0d4219984e7b1d6fcab2fa-V.jpg,128819,""{}"",3,2,""{""""name"""":""""rect"""",""""x"""":379,""""y"""":621,""""width"""":268,""""height"""":188}"",""{""""clothe"""":""""coat""""}"""
